year,currentPop,popFromStart,numHouseholds,averageHouseholdSize,marriageTally,marriagePropNow,divorceTally,shareSingleParents,shareFemaleSingleParent,taxPayers,taxBurden,familyCareRatio,employmentRate,shareWorkingHours,publicSocialCare,costPublicSocialCare,sharePublicSocialCare,costTaxFreeSocialCare,publicChildCare,costPublicChildCare,sharePublicChildCare,costTaxFreeChildCare,totalTaxRevenue,totalPensionRevenue,pensionExpenditure,totalHospitalizationCost,classShare_1,classShare_2,classShare_3,classShare_4,classShare_5,totalInformalChildCare,formalChildCare,childcareIncomeShare,shareInformalChildCare,shareCareGivers,ratioFemaleMaleCarers,shareMaleCarers,shareFemaleCarers,ratioWage,ratioIncome,shareFamilyCarer,share_over20Hours_FamilyCarers,averageHoursOfCare,share_40to64_carers,share_over65_carers,share_10PlusHours_over70,totalSocialCareNeed,totalInformalSocialCare,totalFormalSocialCare,totalUnmetSocialCareNeed,totalSocialCare,share_InformalSocialCare,share_UnmetSocialCareNeed,totalOWSC,shareOWSC,totalCostOWSC,q1_socialCareNeed,q1_informalSocialCare,q1_formalSocialCare,q1_unmetSocialCareNeed,q1_outOfWorkSocialCare,q2_socialCareNeed,q2_informalSocialCare,q2_formalSocialCare,q2_unmetSocialCareNeed,q2_outOfWorkSocialCare,q3_socialCareNeed,q3_informalSocialCare,q3_formalSocialCare,q3_unmetSocialCareNeed,q3_outOfWorkSocialCare,q4_socialCareNeed,q4_informalSocialCare,q4_formalSocialCare,q4_unmetSocialCareNeed,q4_outOfWorkSocialCare,q5_socialCareNeed,q5_informalSocialCare,q5_formalSocialCare,q5_unmetSocialCareNeed,q5_outOfWorkSocialCare,grossDomesticProduct,publicCareToGDP
1870,1155,1171,332,3.4789156626506026,12,0.8576271186440678,10,0.15677966101694915,0.7837837837837838,585,278.2933333333333,0.6320754716981132,0.8239316239316239,0.9508298755186722,0.0,0.0,0.0,0.0,11952.0,71712.0,0.4271012006861064,10494.589052247791,39305.7316282812,24229.03586560583,2312.814767028807,29227.637143021777,0.2337883959044369,0.28668941979522183,0.24232081911262804,0.16552901023890784,0.07167235494880546,13404.0,4060.450109963716,0.08639974839139677,0.7117672047578589,0.05299145299145299,0.41935483870967744,0.06206896551724138,0.04406779661016949,0.7906547999997279,0.6955283515295242,0.9354838709677421,0.0,8.64516129032258,0.4516129032258064,0.0,0.0,424.0,268.0,0.0,156.0,268.0,1.0,0.3679245283018868,0.0,0.0,0.0,216.0,96.0,0.0,128.0,0.0,128.0,108.0,0.0,20.0,0.0,24.0,16.0,0.0,8.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,294214.7705835641,0.0
1871,1182,1200,333,3.5495495495495497,7,0.8474576271186439,8,0.17083333333333334,0.7804878048780488,583,368.7506003430532,0.5635593220338984,0.8284734133790738,0.9443064182194616,0.0,0.0,0.0,0.0,13660.0,81960.0,0.4561848784397542,9699.604064888468,39202.586263038385,24183.222312128783,2308.493732154476,32985.02655747468,0.2341880341880342,0.28547008547008546,0.2427350427350428,0.1658119658119658,0.07179487179487179,13953.0,3725.0467584502935,0.07959621439997798,0.7311360301823517,0.0548885077186964,0.375,0.06944444444444445,0.04067796610169491,0.8034569163977254,0.7162789211973675,0.96875,0.0,8.3125,0.625,0.0,0.0,472.0,266.0,0.0,206.0,266.0,1.0,0.4364406779661017,0.0,0.0,0.0,248.0,64.0,0.0,192.0,0.0,128.0,114.0,0.0,14.0,0.0,48.0,48.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,293500.4709118984,0.0
1872,1214,1237,328,3.7012195121951215,13,0.8571428571428571,7,0.15644820295983086,0.8378378378378378,579,428.9754749568222,0.53515625,0.8186528497409327,0.9356540084388184,0.0,0.0,0.0,0.0,14924.0,89544.0,0.4686008540567697,9751.210903351994,37718.40586930038,23353.544523024608,2236.6302576966323,36684.389813400565,0.2349914236706689,0.2847341337907376,0.2435677530017153,0.1646655231560892,0.07204116638078903,13258.0,3671.724197706858,0.08251585122064474,0.7426618866233475,0.0535405872193437,0.3548387096774194,0.07017543859649122,0.03741496598639457,0.7892213061383222,0.7094892665552168,0.967741935483871,0.0,8.774193548387098,0.7741935483870968,0.0,0.0,512.0,272.0,2.0,238.0,274.0,0.9927007299270072,0.46484375,0.0,0.0,0.0,272.0,80.0,0.0,208.0,0.0,120.0,104.0,0.0,16.0,0.0,56.0,42.0,0.0,14.0,0.0,32.0,30.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,283790.10248799593,0.0
1873,1240,1266,325,3.815384615384616,12,0.8630136986301371,10,0.14285714285714285,0.8235294117647058,577,463.0183708838821,0.5555555555555556,0.8110918544194108,0.9354700854700856,0.0,0.0,0.0,0.0,14452.0,86712.0,0.4782896478686789,8488.800000000181,37975.88658825322,23123.907076644362,2229.3647618106265,40896.4443030517,0.231433506044905,0.2867012089810017,0.2452504317789292,0.16407599309153714,0.07253886010362694,13191.0,3166.887982235778,0.06999357058055168,0.7678114086146682,0.062391681109185436,0.5,0.06315789473684211,0.06164383561643835,0.8138252328111946,0.7317926241324759,1.0,0.0,8.833333333333334,0.8055555555555556,0.0,0.0,576.0,318.0,2.0,256.0,320.0,0.99375,0.4444444444444444,0.0,0.0,0.0,320.0,104.0,0.0,240.0,0.0,104.0,88.0,0.0,16.0,0.0,72.0,72.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,24.0,22.0,2.0,0.0,0.0,282373.7138290882,0.0
1874,1264,1294,320,3.95,14,0.872852233676976,9,0.13807531380753138,0.7878787878787878,574,505.4369337979094,0.565625,0.818815331010453,0.938936170212766,0.0,0.0,0.0,0.0,13612.0,81672.0,0.4732962447844228,8406.000000000175,38335.93159288735,23353.49730649776,2251.67759674395,45332.532128331484,0.22876949740034666,0.2876949740034662,0.2461005199306759,0.16464471403812825,0.07279029462738301,11773.0,3270.9741049374898,0.07274188833087637,0.7378415643018299,0.06445993031358885,0.4594594594594595,0.0706713780918728,0.0584192439862543,0.8081553096682114,0.7487212104961626,1.0,0.0,9.72972972972973,0.7837837837837838,0.0,0.0,640.0,360.0,2.0,278.0,362.0,0.994475138121547,0.434375,0.0,0.0,0.0,336.0,116.0,0.0,252.0,0.0,184.0,156.0,2.0,26.0,0.0,48.0,48.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,284330.3883995286,0.0
1875,1279,1312,317,4.034700315457413,11,0.8762886597938144,8,0.14376321353065538,0.8235294117647058,572,476.188111888112,0.6354748603351955,0.8321678321678322,0.9470588235294116,0.0,0.0,0.0,0.0,12576.0,75456.0,0.4696743352255751,8339.387915712328,38806.604952303496,23809.669547210466,2287.6036027775244,48871.57977303752,0.22822299651567945,0.2874564459930314,0.24738675958188155,0.16550522648083624,0.07142857142857142,11022.0,3225.463792916441,0.06910574669886048,0.7320669500531349,0.08216783216783216,0.4893617021276596,0.08540925266903915,0.07903780068728522,0.8662555834252249,0.8205895667096426,0.9787234042553192,0.0,9.617021276595743,0.8936170212765957,0.0,0.0,716.0,452.0,3.0,261.0,455.0,0.9934065934065934,0.3645251396648045,0.0,0.0,0.0,372.0,140.0,1.0,239.0,0.0,208.0,192.0,2.0,14.0,0.0,80.0,72.0,0.0,8.0,0.0,32.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,288822.01102030976,0.0
1876,1298,1336,317,4.094637223974764,7,0.8745644599303136,6,0.15644820295983086,0.7297297297297297,625,477.55136,0.6333333333333333,0.752,0.9523404255319148,0.0,0.0,0.0,0.0,11860.0,71160.0,0.4724346717654557,7576.894630585846,40132.91855403171,24239.654246181974,2317.991262766328,52499.55750682382,0.2272727272727273,0.28846153846153844,0.2465034965034965,0.1660839160839161,0.07167832167832168,9280.0,3003.152214268011,0.06334042815519271,0.7118748082233815,0.09347442680776014,0.5094339622641509,0.09285714285714286,0.0940766550522648,0.8520775332785844,0.8368982296056329,0.9245283018867924,0.020408163265306117,9.245283018867925,0.9433962264150944,0.0,0.0,780.0,490.0,4.0,286.0,494.0,0.9919028340080972,0.3666666666666665,0.0,0.0,0.0,372.0,144.0,1.0,251.0,0.0,208.0,170.0,3.0,35.0,0.0,104.0,104.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,293217.64766022627,0.0
1877,1309,1351,312,4.19551282051282,8,0.8811188811188811,3,0.12931034482758622,0.7333333333333333,682,403.9741935483871,0.6901408450704225,0.6964809384164223,0.9581052631578948,0.0,0.0,0.0,0.0,10544.0,63264.0,0.4741007194244604,6908.142575862876,40060.01525818936,24201.29192848671,2323.1492009649305,56200.49019809369,0.232,0.3264,0.224,0.152,0.0656,9095.0,2740.150861982749,0.058201653323905686,0.7287660256410257,0.10789049919484699,0.5373134328358209,0.1054421768707483,0.11009174311926606,0.8850721252782301,0.8445122641974554,0.9402985074626866,0.015873015873015872,8.716417910447761,0.8656716417910447,0.0,0.0,852.0,584.0,4.0,264.0,588.0,0.9931972789115646,0.30985915492957744,0.0,0.0,0.0,412.0,204.0,1.0,215.0,0.0,216.0,168.0,3.0,45.0,0.0,152.0,148.0,0.0,4.0,0.0,40.0,40.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,293365.14328635443,0.0
1878,1303,1351,316,4.123417721518988,8,0.7638036809815951,8,0.15384615384615385,0.7714285714285715,740,348.3367567567568,0.7230941704035875,0.672972972972973,0.9580321285140564,0.0,0.0,0.0,0.0,10024.0,60144.0,0.4797090352220521,5998.800000000097,39750.92975519165,24444.76405146352,2378.4291653763385,57274.94512771973,0.2228739002932552,0.375366568914956,0.20381231671554254,0.1378299120234604,0.060117302052785926,8273.0,2413.10666357304,0.049408885536006766,0.7592694566813509,0.10635155096011817,0.5277777777777778,0.1059190031152648,0.10674157303370786,0.936694094825924,0.8797447570147365,0.9166666666666666,0.015151515151515154,8.888888888888891,0.8194444444444444,0.0,0.0,892.0,640.0,5.0,247.0,645.0,0.9922480620155041,0.2769058295964126,0.0,0.0,0.0,460.0,232.0,1.0,227.0,0.0,192.0,176.0,4.0,12.0,0.0,128.0,128.0,0.0,0.0,0.0,64.0,64.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,298541.596781647,0.0
1879,1302,1352,319,4.081504702194359,7,0.7042253521126759,4,0.1415525114155251,0.7096774193548387,796,298.92060301507536,0.7615062761506276,0.6695979899497487,0.9626641651031896,0.0,0.0,0.0,0.0,9116.0,54696.0,0.4803962900505903,4852.800000000057,41852.14260747446,25691.47047715333,2521.376025422557,59895.46791719108,0.2175675675675676,0.3837837837837838,0.2175675675675676,0.12702702702702706,0.054054054054054064,6439.0,2084.7032442191503,0.03993381756258807,0.7539812646370023,0.12872628726287266,0.5052631578947369,0.1309192200557103,0.1266490765171504,0.9356964054063364,0.9160759948771514,0.9263157894736842,0.022727272727272728,7.621052631578947,0.7052631578947368,0.0,0.0,956.0,724.0,4.0,228.0,728.0,0.9945054945054944,0.2384937238493724,0.0,0.0,0.0,492.0,324.0,0.0,192.0,0.0,232.0,200.0,4.0,28.0,0.0,104.0,96.0,0.0,8.0,0.0,96.0,96.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,316024.38186075987,0.0
1880,1302,1352,338,3.85207100591716,16,0.6622691292875991,10,0.14423076923076922,0.7,864,298.34398148148153,0.7962046204620462,0.6423611111111112,0.972972972972973,80.0,1360.0,0.06600660066006603,0.0,8148.0,48888.0,0.5128398791540785,4117.200000000052,43223.255990539335,26755.62408630019,2628.613123597671,73148.1496111379,0.2198492462311558,0.36809045226130654,0.2437185929648241,0.11809045226130653,0.05025125628140704,5078.0,1692.0015927817553,0.03168919755324631,0.7283419391853126,0.1444723618090452,0.4956521739130435,0.14948453608247422,0.13970588235294118,0.9752802396288128,0.9431359028519172,0.9478260869565216,0.009174311926605505,7.6521739130434785,0.6347826086956522,0.0,0.0,1212.0,880.0,5.0,247.0,885.0,0.9943502824858758,0.2037953795379538,12.0,0.013636363636363636,117.0594497355942,656.0,416.0,0.0,168.0,0.0,272.0,216.0,5.0,51.0,4.0,172.0,144.0,0.0,28.0,4.0,80.0,80.0,0.0,0.0,4.0,24.0,24.0,0.0,0.0,0.0,328172.7542027516,0.004144158777909288
1881,1304,1356,369,3.533875338753388,21,0.6348039215686274,12,0.17258883248730966,0.7941176470588235,910,259.17978021978024,0.8239875389408101,0.6571428571428571,0.9739130434782608,80.0,1360.0,0.06230529595015578,0.0,7500.0,45000.0,0.538483630097645,3219.600000000024,43214.45134571797,27691.655711946663,2756.216687690434,75595.23771776952,0.21875,0.36921296296296297,0.2476851851851852,0.11805555555555555,0.04629629629629629,4103.0,1414.4196685392335,0.024796391246395155,0.7342519685039369,0.14733178654292342,0.4724409448818898,0.1595238095238095,0.13574660633484162,0.971644791901894,0.9483507436705664,0.9212598425196852,0.02564102564102564,7.645669291338582,0.5669291338582677,0.0,0.0,1284.0,971.0,7.0,226.0,978.0,0.9928425357873212,0.17601246105919002,4.0,0.004119464469618949,34.70992370521615,760.0,503.0,7.0,202.0,0.0,192.0,168.0,0.0,24.0,0.0,112.0,112.0,0.0,0.0,0.0,136.0,136.0,0.0,0.0,4.0,16.0,16.0,0.0,0.0,0.0,341866.7552070495,0.003978158096057993
1882,1300,1360,408,3.1862745098039214,20,0.5941043083900227,13,0.19733333333333333,0.8378378378378378,949,244.12982086406743,0.8405172413793104,0.6670179135932559,0.9804107424960504,80.0,1360.0,0.057471264367816126,0.0,6680.0,40080.0,0.5581550802139037,2936.4000000000115,45361.51953177384,29323.806356366542,3245.9643205997845,79469.47345886697,0.21868131868131868,0.3692307692307693,0.24065934065934064,0.12747252747252746,0.04395604395604396,3548.0,1221.6103822709297,0.020619996106614986,0.7416387959866221,0.15521064301552107,0.4571428571428571,0.17312072892938496,0.13822894168466526,0.9944073107397632,0.9701671579930772,0.9,0.031746031746031744,7.735714285714287,0.5714285714285714,0.0,0.0,1392.0,1083.0,7.0,222.0,1090.0,0.993577981651376,0.15948275862068967,0.0,0.0,0.0,716.0,527.0,1.0,198.0,0.0,292.0,268.0,0.0,24.0,0.0,112.0,112.0,0.0,0.0,0.0,152.0,152.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,360832.6343226844,0.0037690604192518328
1883,1301,1366,442,2.943438914027149,26,0.5921908893709328,8,0.1928374655647383,0.8571428571428571,996,220.0361445783133,0.8508522727272727,0.6827309236947792,0.9880882352941176,80.0,1360.0,0.056818181818181775,0.0,5748.0,34488.0,0.5608899297423888,2668.6071782468825,48257.37470632137,31393.249781839855,3953.5124767823854,78991.21781971498,0.2187171398527865,0.35436382754994744,0.25341745531019977,0.13038906414300735,0.04311251314405889,2975.0,1142.6119993561592,0.01812768798244135,0.7199903194578896,0.14059196617336153,0.42857142857142855,0.16344086021505375,0.11850311850311852,0.9902082787119272,0.9704679516239773,0.9398496240601504,0.056,8.38345864661654,0.5112781954887218,0.0,0.0,1408.0,1115.0,3.0,210.0,1118.0,0.9973166368515206,0.14914772727272727,0.0,0.0,0.0,748.0,559.0,2.0,195.0,0.0,288.0,272.0,1.0,15.0,0.0,268.0,188.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,387520.03067361045,0.0035094960062734474
1884,1314,1379,471,2.789808917197452,31,0.6008316008316008,13,0.18232044198895028,0.8181818181818182,1018,218.35638506876228,0.8583776595744681,0.6807465618860511,0.9903318903318904,80.0,1360.0,0.05319148936170215,0.0,4844.0,29064.0,0.5474683544303798,2462.9640368197197,48360.76733100375,32232.606903446493,6314.159189812479,83335.10521531137,0.2127872127872128,0.36063936063936064,0.25274725274725274,0.12787212787212787,0.04595404595404595,2624.0,1051.6964650435098,0.0164369487551241,0.7232635060639471,0.14385614385614387,0.4513888888888889,0.1592741935483871,0.12871287128712872,0.9591595109088328,0.9388344768655268,0.9097222222222222,0.07633587786259542,8.32638888888889,0.5347222222222222,0.027777777777777776,0.0,1504.0,1199.0,12.0,213.0,1211.0,0.9900908340214699,0.14162234042553193,8.0,0.006672226855713094,83.94220414131681,768.0,591.0,6.0,201.0,0.0,368.0,352.0,4.0,12.0,0.0,216.0,136.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,4.0,24.0,24.0,0.0,0.0,4.0,394876.2192783665,0.003444117253972373
