year,currentPop,popFromStart,numHouseholds,averageHouseholdSize,marriageTally,marriagePropNow,divorceTally,shareSingleParents,shareFemaleSingleParent,taxPayers,taxBurden,familyCareRatio,employmentRate,shareWorkingHours,publicSocialCare,costPublicSocialCare,sharePublicSocialCare,costTaxFreeSocialCare,publicChildCare,costPublicChildCare,sharePublicChildCare,costTaxFreeChildCare,totalTaxRevenue,totalPensionRevenue,pensionExpenditure,totalHospitalizationCost,classShare_1,classShare_2,classShare_3,classShare_4,classShare_5,totalInformalChildCare,formalChildCare,childcareIncomeShare,shareInformalChildCare,shareCareGivers,ratioFemaleMaleCarers,shareMaleCarers,shareFemaleCarers,ratioWage,ratioIncome,shareFamilyCarer,share_over20Hours_FamilyCarers,averageHoursOfCare,share_40to64_carers,share_over65_carers,share_10PlusHours_over70,totalSocialCareNeed,totalInformalSocialCare,totalFormalSocialCare,totalUnmetSocialCareNeed,totalSocialCare,share_InformalSocialCare,share_UnmetSocialCareNeed,totalOWSC,shareOWSC,totalCostOWSC,q1_socialCareNeed,q1_informalSocialCare,q1_formalSocialCare,q1_unmetSocialCareNeed,q1_outOfWorkSocialCare,q2_socialCareNeed,q2_informalSocialCare,q2_formalSocialCare,q2_unmetSocialCareNeed,q2_outOfWorkSocialCare,q3_socialCareNeed,q3_informalSocialCare,q3_formalSocialCare,q3_unmetSocialCareNeed,q3_outOfWorkSocialCare,q4_socialCareNeed,q4_informalSocialCare,q4_formalSocialCare,q4_unmetSocialCareNeed,q4_outOfWorkSocialCare,q5_socialCareNeed,q5_informalSocialCare,q5_formalSocialCare,q5_unmetSocialCareNeed,q5_outOfWorkSocialCare,grossDomesticProduct,publicCareToGDP
1873,1257,1282,335,3.7522388059701495,14,0.8401360544217688,15,0.19797979797979798,0.8367346938775511,581,752.6134251290878,0.5127906976744186,0.8296041308089501,0.9468879668049792,160.0,2720.0,0.18604651162790697,0.0,14156.0,84936.0,0.45077060247102285,10133.999999999987,36318.75283472987,23301.587110183853,2249.114628212523,57329.505527888505,0.19829059829059828,0.3623931623931624,0.2341880341880342,0.15384615384615385,0.05128205128205128,13448.0,3860.0054254081847,0.08573025769084272,0.738252086078173,0.04991394148020654,0.5517241379310345,0.04529616724738676,0.05442176870748299,0.8195725995041041,0.751354902326113,1.0,0.034482758620689655,9.517241379310345,0.6896551724137931,0.0,0,860.0,276.0,5.0,419.0,281.0,0.9822064056939501,0.4872093023255814,0,0.0,0,396.0,76.0,5.0,251.0,0,304.0,72.0,0,152.0,0,56.0,48.0,0,8.0,0,40.0,40.0,0,8.0,0,24.0,24.0,0,0.0,0,283434.09892361716,0.00959658703850243
1874,1273,1303,331,3.8459214501510575,13,0.839041095890411,10,0.20689655172413793,0.803921568627451,576,753.7111111111111,0.5755102040816327,0.8402777777777778,0.9417355371900826,160.0,2720.0,0.16326530612244894,0.0,13808.0,82848.0,0.46292074560815344,10202.021126187417,36744.79040720033,23457.495683443936,2266.7570624697087,63401.412873885856,0.1962134251290878,0.3614457831325301,0.23580034423407917,0.1549053356282272,0.05163511187607573,12544.0,3761.729559763366,0.08371940446789092,0.7401463299504366,0.07118055555555555,0.4878048780487805,0.07394366197183098,0.0684931506849315,0.8540058372595853,0.7773612816883996,0.9761904761904762,0.0,9.333333333333334,0.6904761904761905,0.0,0,980.0,392.0,12.0,416.0,404.0,0.9702970297029703,0.42448979591836733,0,0.0,0,492.0,164.0,7.0,271.0,0,168.0,103.0,0,65.0,0,216.0,64.0,0,72.0,0,40.0,32.0,0,8.0,0,32.0,29.0,3.0,0.0,0,285600.3966209208,0.009523796297840136
1875,1286,1319,325,3.956923076923077,14,0.8551724137931035,9,0.17536534446764093,0.8333333333333334,573,710.303664921466,0.6052631578947368,0.8516579406631762,0.9534836065573771,160.0,2720.0,0.16194331983805665,0.0,13172.0,79032.0,0.46989155251141557,9825.541510809328,37818.91447853891,24254.294710770573,2317.2675609168787,62787.824071557865,0.19791666666666666,0.3559027777777778,0.2378472222222222,0.15625,0.052083333333333336,10957.0,3586.98545516562,0.07782855291032542,0.7210450118452224,0.07329842931937172,0.5,0.07420494699646643,0.07241379310344828,0.86485893541374,0.808971894689724,0.9534883720930233,0.04878048780487805,9.790697674418604,0.813953488372093,0.0,0,988.0,421.0,17.0,390.0,438.0,0.9611872146118722,0.39473684210526316,0,0.0,0,460.0,164.0,9.0,258.0,0,256.0,132.0,0,44.0,0,128.0,40.0,0,88.0,0,56.0,56.0,0,0.0,0,32.0,29.0,3.0,0.0,0,292494.1354691755,0.009299331747752758
1876,1304,1340,320,4.075,14,0.8685121107266436,8,0.15384615384615385,0.8333333333333334,625,756.4012799999999,0.5926258992805755,0.7664,0.9515657620041754,160.0,2720.0,0.14388489208633093,0.0,12380.0,74280.0,0.4748389076403805,8724.000000000146,36418.29455012269,23710.353148239312,2263.2818396546377,70985.03717513225,0.19546247818499127,0.35776614310645727,0.23734729493891799,0.15706806282722513,0.05235602094240838,9944.0,3257.007163166684,0.07184089657707927,0.7207886343867788,0.08771929824561403,0.52,0.08540925266903915,0.08996539792387544,0.8730314162685858,0.8442876328681987,0.9607843137254902,0.02040816326530612,9.411764705882353,0.8235294117647058,0.0,0,1112.0,480.0,19.0,453.0,499.0,0.9619238476953907,0.4073741007194245,0,0.0,0,496.0,144.0,4.0,276.0,0,316.0,172.0,3.0,61.0,0,144.0,64.0,0,80.0,0,72.0,64.0,8.0,36.0,0,24.0,20.0,4.0,0.0,0,284764.84492195526,0.00955174084338066
1877,1325,1364,318,4.166666666666667,15,0.8754325259515571,12,0.16101694915254236,0.7368421052631579,680,577.0494117647058,0.6666666666666666,0.7264705882352941,0.958502024291498,160.0,2720.0,0.14184397163120566,0.0,11968.0,71808.0,0.49520026481297585,7596.712080582026,37247.85755747431,24017.934333665322,2312.5182350315727,69754.7511208615,0.2096,0.384,0.216,0.1424,0.048,9340.0,2768.056876529574,0.05988408333278778,0.74791800128123,0.09935897435897435,0.5161290322580645,0.1,0.09876543209876543,0.8872174869710712,0.8556083606175434,0.9384615384615385,0.06557377049180328,8.846153846153847,0.7846153846153846,0.0,0,1128.0,575.0,17.0,376.0,592.0,0.9712837837837838,0.3333333333333333,0,0.0,0,588.0,248.0,6.0,270.0,0,228.0,130.0,0,98.0,0,192.0,104.0,0,8.0,0,56.0,56.0,0,0.0,0,40.0,29.0,11.0,0.0,0,290855.4804639702,0.009351723390809343
1878,1320,1364,320,4.125,11,0.7708978328173375,10,0.14977973568281938,0.8235294117647058,739,556.3983761840325,0.6801948051948052,0.6765899864682002,0.957,160.0,2720.0,0.1298701298701299,0.0,10860.0,65160.0,0.49274047186932846,6801.600000000117,38084.091978595396,24336.18265895417,2352.090081392328,73695.66679272347,0.20147058823529412,0.425,0.19852941176470587,0.13088235294117648,0.04411764705882353,9066.0,2473.1433111176007,0.05214238090538098,0.7587880816873117,0.10207100591715976,0.5507246376811594,0.0950920245398773,0.10857142857142857,0.9280851074885665,0.885860112357608,0.9420289855072463,0.06153846153846154,9.623188405797102,0.8260869565217391,0.0,0,1232.0,664.0,14.0,394.0,678.0,0.9793510324483776,0.3198051948051948,0,0.0,0,636.0,320.0,10.0,262.0,0,264.0,140.0,0,124.0,0,192.0,104.0,0,8.0,0,56.0,56.0,0,0.0,0,48.0,44.0,4.0,0.0,0,295669.9462393256,0.009199447000265412
1879,1316,1364,315,4.177777777777778,15,0.7241379310344828,7,0.1345707656612529,0.8275862068965517,791,536.9724399494311,0.6878834355828221,0.6700379266750948,0.9547169811320755,160.0,2720.0,0.12269938650306744,0.0,9992.0,59952.0,0.48298530549110597,5744.400000000089,38287.269952544106,24855.476062217218,2430.1096788490845,77445.49177805822,0.20027063599458728,0.42760487144790255,0.2124492557510149,0.11907983761840325,0.04059539918809202,6893.0,2330.613303934755,0.04818232352761958,0.7258845829823083,0.11428571428571428,0.5595238095238095,0.10451977401129943,0.12335958005249344,0.9321925898078421,0.9284053237549393,0.9404761904761905,0.05063291139240506,8.666666666666666,0.7857142857142857,0.0,0,1304.0,728.0,9.0,407.0,737.0,0.9877883310719131,0.3121165644171779,0,0.0,0,864.0,408.0,8.0,399.0,0,152.0,152.0,0,0.0,0,88.0,80.0,0,8.0,0,112.0,32.0,0,0.0,0,56.0,56.0,0,0.0,0,303738.1100085196,0.008955083048102545
1880,1314,1366,337,3.8991097922848663,12,0.6596306068601583,11,0.17577197149643706,0.8378378378378378,836,600.4444976076554,0.6705479452054794,0.6590909090909091,0.9582577132486388,156.0,2652.0,0.10684931506849316,0.0,9076.0,54456.0,0.5073792486583184,4310.400000000048,37668.426071011396,24951.459022415725,2481.133210862637,87697.66613549514,0.1997471554993679,0.41466498103666244,0.23767383059418457,0.10998735777496839,0.03792667509481669,5588.0,1748.8158023281599,0.03467277077524785,0.7348763808521831,0.12706480304955528,0.58,0.1099476439790576,0.14320987654320988,0.9635423258037672,0.9445997499822999,0.96,0.052083333333333336,8.04,0.71,0.0,0,1460.0,804.0,19.0,481.0,823.0,0.976913730255164,0.32945205479452055,0,0.0,0,884.0,416.0,5.0,403.0,0,288.0,228.0,1.0,70.0,0,144.0,56.0,0,8.0,0,80.0,80.0,0,0.0,0,32.0,24.0,8.0,0.0,0,307824.38995117455,0.008615301732330716
1881,1314,1370,361,3.6398891966759,20,0.6401985111662531,10,0.18137254901960784,0.7837837837837838,891,528.2419753086419,0.7108974358974359,0.6644219977553311,0.9630067567567567,156.0,2652.0,0.09999999999999998,0.0,8036.0,48216.0,0.5360192102454642,3745.2000000000394,40842.93215231666,26664.30388549288,2656.5365673933657,91516.40369724235,0.20454545454545456,0.39832535885167464,0.24760765550239233,0.11363636363636363,0.03588516746411483,4624.0,1478.3199636499603,0.02803618864957344,0.7530944625407167,0.1404561824729892,0.5213675213675214,0.1375921375921376,0.1431924882629108,0.9736048992792036,0.9616876980387045,0.9491525423728814,0.044642857142857144,7.940677966101695,0.6779661016949152,0.0,0,1560.0,937.0,16.0,451.0,953.0,0.9832109129066107,0.28910256410256413,8.0,0.008537886872998933,69.37541527113488,872.0,444.0,9.0,375.0,0,344.0,276.0,0,68.0,8.0,208.0,120.0,0,8.0,0,56.0,53.0,3.0,0.0,0,48.0,44.0,4.0,0.0,0,329934.69304350996,0.008037954346469011
1882,1313,1375,382,3.43717277486911,15,0.6202830188679245,9,0.16793893129770993,0.8181818181818182,933,565.9824222936763,0.6995249406175772,0.6677384780278671,0.9747993579454254,156.0,2652.0,0.09263657957244653,0.0,6976.0,41856.0,0.5443196004993758,2847.600000000007,41902.8530258625,28175.432596273724,2800.238425597918,99105.62989446383,0.20426487093153758,0.3950617283950617,0.24579124579124578,0.12121212121212122,0.03367003367003367,3936.0,1237.2168766388636,0.021924199630578702,0.7522935779816514,0.14576271186440679,0.5271317829457365,0.14087759815242495,0.1504424778761062,0.9862611833591126,0.9737459480167038,0.8837209302325582,0.043859649122807015,7.736434108527132,0.627906976744186,0.0,0,1684.0,998.0,23.028188363140536,506.0,1021.0281883631405,0.9774460797208173,0.3004750593824228,4.0,0.004008016032064128,34.62484958238823,936.0,528.0,0,438.0,0,316.0,276.0,0,40.0,4.0,128.0,128.0,0,0.0,0,152.0,40.0,4.0,28.0,0,56.0,42.0,13.028188363140535,0.0,0,346265.06650781486,0.007658872512743491
1883,1318,1381,414,3.183574879227053,24,0.6150442477876106,6,0.15343915343915343,0.8620689655172413,981,460.6307849133537,0.762087912087912,0.6656472986748216,0.9813169984686064,156.0,2652.0,0.08571428571428574,0.0,6028.0,36168.0,0.554860088365243,2859.60000000001,43606.801686682105,29740.221166758332,3112.5262077065113,103309.92072478571,0.19506966773847803,0.40192926045016075,0.2433011789924973,0.12540192926045016,0.03429796355841372,3098.0,1205.2260301568238,0.020436562671794726,0.7585700293829579,0.14699570815450644,0.5474452554744526,0.13566739606126915,0.15789473684210525,0.991068081682078,0.992299052410353,0.927007299270073,0.07874015748031496,8.75912408759124,0.6204379562043796,0.0,0,1820.0,1200.0,31.0,433.0,1231.0,0.974817221770918,0.2379120879120879,8.0,0.006666666666666667,66.4154015320381,840.0,492.0,0,321.0,0,524.0,432.0,7.0,85.0,8.0,144.0,144.0,0,0.0,0,216.0,92.0,17.0,27.0,0,32.0,32.0,0,0.0,0,363281.43218442315,0.007300125371267772
1884,1316,1386,430,3.0604651162790697,28,0.6292372881355932,4,0.11560693641618497,0.85,1018,499.2467583497053,0.740405117270789,0.6787819253438114,0.9865412445730825,156.0,2652.0,0.08315565031982941,0.0,4544.0,27264.0,0.5383886255924171,2626.481672018503,44419.346318581505,30963.15461807789,4402.96090473973,106622.09281096183,0.20162932790224034,0.38391038696537677,0.2484725050916497,0.12932790224032586,0.03665987780040733,2596.0,1100.7166724380595,0.01796622901776714,0.7054347826086956,0.14564102564102563,0.5563380281690141,0.13097713097713098,0.15991902834008098,1.0049924245040074,0.9954046286554581,0.9295774647887324,0.06818181818181818,8.373239436619718,0.5845070422535211,0.014084507042253521,0,1876.0,1189.0,44.0,487.0,1233.0,0.9643146796431468,0.2595948827292111,12.0,0.010092514718250631,122.69830098170927,996.0,531.0,1.0,449.0,0,328.0,311.0,10.0,7.0,8.0,232.0,196.0,5.0,31.0,4.0,184.0,91.0,13.0,0.0,0,24.0,16.0,8.0,0.0,0,379035.8265371769,0.0069967000856576925
1885,1326,1399,473,2.8033826638477803,30,0.6267748478701826,10,0.14414414414414414,0.8333333333333334,1043,559.3215723873442,0.7286407766990292,0.6826462128475551,0.9922752808988764,156.0,2652.0,0.07572815533980581,0.0,3672.0,22032.0,0.5134228187919463,2122.2361735152062,45751.44500121345,32512.02778488631,6665.398073677394,116444.66205305659,0.19785575048732942,0.3830409356725146,0.2553606237816764,0.1286549707602339,0.03508771929824561,2230.0,966.1302916451173,0.014707748552711768,0.7056962025316456,0.15835777126099707,0.5308641975308642,0.15261044176706828,0.16380952380952382,1.0061445704745948,0.9723024192430669,0.8703703703703703,0.07092198581560284,8.049382716049383,0.5308641975308642,0.024691358024691357,0,2060.0,1304.0,41.0,559.0,1345.0,0.9695167286245353,0.2713592233009709,8.0,0.006134969325153374,78.077196765264,1260.0,655.0,22.0,523.0,0,312.0,312.0,0,0.0,0,256.0,220.0,8.0,28.0,4.0,160.0,80.0,0,8.0,4.0,40.0,32.0,8.0,0.0,0,393830.93574899004,0.006733853944095099
