year,currentPop,popFromStart,numHouseholds,averageHouseholdSize,marriageTally,marriagePropNow,divorceTally,shareSingleParents,shareFemaleSingleParent,taxPayers,taxBurden,familyCareRatio,employmentRate,shareWorkingHours,publicSocialCare,costPublicSocialCare,sharePublicSocialCare,costTaxFreeSocialCare,publicChildCare,costPublicChildCare,sharePublicChildCare,costTaxFreeChildCare,totalTaxRevenue,totalPensionRevenue,pensionExpenditure,totalHospitalizationCost,classShare_1,classShare_2,classShare_3,classShare_4,classShare_5,totalInformalChildCare,formalChildCare,childcareIncomeShare,shareInformalChildCare,shareCareGivers,ratioFemaleMaleCarers,shareMaleCarers,shareFemaleCarers,ratioWage,ratioIncome,shareFamilyCarer,share_over20Hours_FamilyCarers,averageHoursOfCare,share_40to64_carers,share_over65_carers,share_10PlusHours_over70,totalSocialCareNeed,totalInformalSocialCare,totalFormalSocialCare,totalUnmetSocialCareNeed,totalSocialCare,share_InformalSocialCare,share_UnmetSocialCareNeed,totalOWSC,shareOWSC,totalCostOWSC,q1_socialCareNeed,q1_informalSocialCare,q1_formalSocialCare,q1_unmetSocialCareNeed,q1_outOfWorkSocialCare,q2_socialCareNeed,q2_informalSocialCare,q2_formalSocialCare,q2_unmetSocialCareNeed,q2_outOfWorkSocialCare,q3_socialCareNeed,q3_informalSocialCare,q3_formalSocialCare,q3_unmetSocialCareNeed,q3_outOfWorkSocialCare,q4_socialCareNeed,q4_informalSocialCare,q4_formalSocialCare,q4_unmetSocialCareNeed,q4_outOfWorkSocialCare,q5_socialCareNeed,q5_informalSocialCare,q5_formalSocialCare,q5_unmetSocialCareNeed,q5_outOfWorkSocialCare,grossDomesticProduct,publicCareToGDP
1870,1112,1131,340,3.2705882352941176,17,0.8367346938775511,17,0.1752808988764045,0.7948717948717948,586,530.7044368600682,0.4562043795620438,0.8122866894197952,0.9350840336134454,0,0.0,0.0,0.0,10508.0,63048.0,0.41911295469049137,9404.010997552217,32834.90814098282,21305.61653841059,2113.2268673846643,40234.93039130754,0.23299319727891157,0.391156462585034,0.1989795918367347,0.1326530612244898,0.04421768707482993,13234.0,3538.3349552359578,0.08865670807953624,0.7383396563267128,0.04948805460750853,0.5862068965517241,0.0410958904109589,0.05782312925170068,0.8112805510593909,0.7038684686516371,1.0,0.034482758620689655,8.551724137931034,0.41379310344827586,0.0,0,548.0,248.0,2.0,298.0,250.0,0.992,0.5437956204379562,0,0.0,0,284.0,72.0,1.0,251.0,0,80.0,64.0,0,16.0,0,104.0,72.0,1.0,31.0,0,32.0,32.0,0,0.0,0,0.0,0,0,0.0,0,264504.31953890924,0.0
1871,1153,1174,337,3.421364985163205,13,0.8430034129692833,11,0.17256637168141592,0.7948717948717948,584,527.1609589041096,0.5557228915662651,0.7996575342465754,0.9334047109207709,80.0,1360.0,0.12048192771084343,0.0,12044.0,72264.0,0.4391773628938156,8344.311708018611,32370.866719727463,21201.251057207883,2089.8788922350204,46625.97053864107,0.23208191126279865,0.39078498293515357,0.19965870307167236,0.13310580204778158,0.04436860068259386,13499.0,3306.737268164942,0.08001243559735721,0.7425192519251925,0.05821917808219178,0.6176470588235294,0.044673539518900345,0.07167235494880546,0.8040652698374628,0.7237119908716768,1.0,0.029411764705882353,8.470588235294118,0.5294117647058824,0.0,0,664.0,288.0,1.0,295.0,289.0,0.9965397923875432,0.4442771084337349,0,0.0,0,292.0,88.0,1.0,247.0,0,88.0,72.0,0,16.0,0,136.0,104.0,0,32.0,0,16.0,16.0,0,0.0,0,0.0,0,0,0.0,0,261396.5836305234,0.0052028223977185605
1872,1183,1208,330,3.584848484848485,12,0.8625429553264605,6,0.15486725663716813,0.7714285714285715,581,594.546643717728,0.5298295454545454,0.8089500860585198,0.938936170212766,80.0,1360.0,0.11363636363636365,0.0,13456.0,80736.0,0.45793629185951534,9904.861716610018,33100.13940919412,21454.922872606014,2121.072138461222,49268.37901039715,0.2328767123287671,0.3904109589041096,0.19863013698630136,0.13356164383561644,0.04452054794520548,13354.0,3665.5977526505785,0.08667587955787799,0.7452008928571429,0.04991394148020654,0.7241379310344828,0.027586206896551724,0.07216494845360824,0.8503593782192214,0.766114507602393,1.0,0.034482758620689655,10.03448275862069,0.6206896551724138,0.0,0,704.0,291.0,2.0,331.0,293.0,0.9931740614334471,0.47017045454545453,4.0,0.013745704467353952,33.980142279366056,308.0,72.0,1.0,235.0,0,144.0,40.0,0,24.0,0,152.0,100.0,0,52.0,0,76.0,64.0,0,12.0,4.0,8.0,7.0,1.0,8.0,0,264985.9362165553,0.005132347849919713
1873,1223,1252,329,3.717325227963526,9,0.8620689655172413,7,0.1487964989059081,0.7647058823529411,578,610.2712802768166,0.5666666666666667,0.78719723183391,0.9318681318681319,80.0,1360.0,0.10256410256410253,0.0,12964.0,77784.0,0.4541760089686099,9514.800000000097,32181.71257928769,20648.08224522897,2051.3246395889933,53382.65659729284,0.23235800344234078,0.3924268502581756,0.19965576592082615,0.13080895008605853,0.04475043029259897,12826.0,3437.770193539479,0.08562283979597278,0.7603746739388191,0.0657439446366782,0.631578947368421,0.04861111111111111,0.08275862068965517,0.792633019289941,0.7144047303352219,1.0,0.05263157894736842,9.5,0.7368421052631579,0.0,0,780.0,361.0,1.0,338.0,362.0,0.9972375690607734,0.43333333333333335,0,0.0,0,424.0,106.0,0,254.0,0,128.0,72.0,0,56.0,0,156.0,128.0,0,28.0,0,48.0,48.0,0,0.0,0,8.0,7.0,1.0,0.0,0,256242.3949296339,0.005307474590117948
1874,1247,1281,328,3.801829268292683,11,0.8611111111111112,10,0.13747228381374724,0.8064516129032258,575,578.9711304347826,0.6486784140969163,0.7860869565217391,0.9371681415929204,80.0,1360.0,0.08810572687224671,0.0,12312.0,73872.0,0.4535809018567639,8802.000000000155,31712.30418780698,20716.417730113062,2052.2158348597527,60210.05224836193,0.23183391003460208,0.39100346020761245,0.20069204152249134,0.1314878892733564,0.04498269896193772,12861.0,3285.4913159242615,0.08052761350438357,0.7446155627605373,0.08695652173913043,0.6,0.06968641114982578,0.10416666666666667,0.8540265699424531,0.7591772843223368,1.0,0.04,10.16,0.86,0.0,0,908.0,508.0,1.0,319.0,509.0,0.9980353634577603,0.3513215859030837,0,0.0,0,400.0,168.0,1.0,271.0,0,192.0,88.0,0,24.0,0,172.0,148.0,0,24.0,0,72.0,72.0,0,0.0,0,8.0,8.0,0,0.0,0,254996.59151975755,0.005333404622761889
1875,1267,1306,326,3.8865030674846626,6,0.8531468531468531,6,0.1655773420479303,0.7894736842105263,570,554.7557894736842,0.680379746835443,0.8,0.9403508771929825,80.0,1360.0,0.08438818565400841,0.0,12216.0,73296.0,0.45110782865583454,9183.538631942993,32458.591098524175,20680.63638716749,2066.740794972915,60914.70276512995,0.23130434782608697,0.38956521739130434,0.20173913043478262,0.13217391304347825,0.04521739130434783,11870.0,3465.0367396750103,0.08308204768205842,0.7463531187122736,0.10350877192982456,0.6271186440677966,0.07746478873239436,0.12937062937062938,0.8665111862057364,0.8234358526092487,0.9672131147540983,0.03389830508474576,9.180327868852459,0.9508196721311475,0.0,0,948.0,560.0,4.065352921027592,303.0,564.0653529210276,0.9927927625762244,0.31962025316455694,0,0.0,0,356.0,192.0,1.0,171.0,0,160.0,124.0,0,36.0,0,248.0,152.0,0,96.0,0,80.0,80.0,0,0.0,0,16.0,12.0,3.065352921027592,0.0,0,256949.7429176078,0.00529286382837943
1876,1286,1329,328,3.9207317073170733,12,0.8415492957746479,14,0.19693654266958424,0.7555555555555555,623,582.9418940609952,0.6716981132075471,0.7255216693418941,0.940929203539823,80.0,1360.0,0.07547169811320753,0.0,11568.0,69408.0,0.45074812967581046,7890.771573170596,32005.13755179915,20471.44386457694,2043.8286922912193,67874.06260219801,0.23157894736842105,0.3894736842105263,0.20175438596491227,0.13157894736842105,0.0456140350877193,11000.0,3037.4360317032974,0.07682874248086044,0.7349011223944415,0.11484098939929328,0.6461538461538462,0.08156028368794327,0.14788732394366197,0.879891214465781,0.8627162873319842,1.0,0.03076923076923077,9.692307692307692,0.9846153846153847,0.0,0,1060.0,630.0,2.0,348.0,632.0,0.9968354430379747,0.3283018867924528,0,0.0,0,460.0,143.0,2.0,219.0,0,240.0,191.0,0,49.0,0,216.0,152.0,0,64.0,0,104.0,104.0,0,16.0,0,16.0,16.0,0,0.0,0,253984.57360385236,0.00535465591749377
1877,1299,1345,330,3.9363636363636365,10,0.8445229681978799,6,0.19196428571428573,0.7906976744186046,676,543.4130177514793,0.7016949152542373,0.6878698224852071,0.9397849462365592,80.0,1360.0,0.06779661016949157,0.0,11372.0,68232.0,0.46667760998030205,6952.285146617133,32499.430525228378,20893.97345135747,2101.203159994905,74849.13213070465,0.23434991974317818,0.42215088282504015,0.18138041733547353,0.12038523274478331,0.04173354735152488,10083.0,2609.036021982939,0.062397374361239294,0.7394397183924905,0.12741935483870967,0.6329113924050633,0.09415584415584416,0.16025641025641027,0.8999216766493875,0.9000697535766982,0.9873417721518988,0.01282051282051282,9.455696202531646,0.8607594936708861,0.0,0,1180.0,747.0,1.0,352.0,748.0,0.9986631016042781,0.2983050847457627,0,0.0,0,404.0,216.0,0,220.0,0,376.0,228.0,0,68.0,0,220.0,183.0,1.0,36.0,0,124.0,96.0,0,28.0,0,16.0,16.0,0,0.0,0,259905.4757813186,0.005232671593053653
1878,1297,1345,329,3.9422492401215807,14,0.7756410256410257,7,0.19090909090909092,0.8095238095238095,719,600.9045897079277,0.6693290734824281,0.6842837273991655,0.9459349593495935,80.0,1360.0,0.06389776357827481,0.0,10728.0,64368.0,0.4700315457413249,5972.383285172415,33494.57141661027,21714.803349682163,2196.6677962176045,79932.93285276825,0.24260355029585798,0.4423076923076923,0.16715976331360946,0.11094674556213018,0.03698224852071006,8809.0,2289.8779889056027,0.052689936813251466,0.7225229658792651,0.12314540059347182,0.6144578313253012,0.093841642228739,0.15315315315315314,0.9977441509941799,0.9784227787795052,0.9879518072289156,0.036585365853658534,9.096385542168674,0.8072289156626506,0.0,0,1252.0,755.0,3.0,414.0,758.0,0.996042216358839,0.3306709265175719,0,0.0,0,572.0,292.0,2.0,318.0,0,288.0,175.0,1.0,32.0,0,212.0,176.0,0,36.0,0,116.0,88.0,0,28.0,0,16.0,16.0,0,0.0,0,270786.1348661916,0.005022413723922908
1879,1293,1345,335,3.8597014925373134,18,0.7484848484848485,11,0.18912529550827423,0.725,769,443.76749024707414,0.7484615384615385,0.6931079323797139,0.949718574108818,80.0,1360.0,0.06153846153846154,0.0,10132.0,60792.0,0.48395108903324413,5155.200000000067,34343.54153842343,22641.232913633386,2323.903894891413,80051.65202724593,0.24200278164116829,0.43532684283727396,0.1835883171070932,0.1043115438108484,0.03477051460361613,7193.0,2159.563656702859,0.04704924120694167,0.7397161661867544,0.14685314685314685,0.580952380952381,0.11956521739130435,0.17579250720461095,1.003839862611141,1.0276304120082702,0.9904761904761905,0.028846153846153848,8.41904761904762,0.7333333333333333,0.0,0,1300.0,884.0,9.0,327.0,893.0,0.9899216125419933,0.25153846153846154,0,0.0,0,596.0,320.0,3.0,245.0,0,320.0,263.0,2.0,55.0,0,176.0,173.0,3.0,0.0,0,116.0,88.0,1.0,27.0,0,16.0,16.0,0,0.0,0,284990.73666943033,0.004772084931228858
1880,1289,1346,350,3.682857142857143,20,0.7341040462427746,11,0.16080402010050251,0.71875,813,367.1212792127921,0.7865671641791044,0.6838868388683886,0.9588129496402877,80.0,1360.0,0.05970149253731338,0.0,9452.0,56712.0,0.513249348392702,4426.8000000000475,34629.96838779857,23587.01358627248,2412.3142978723636,79592.49194587908,0.24057217165149544,0.4343302990897269,0.19635890767230169,0.09622886866059818,0.032509752925877766,6006.0,1826.3965324119633,0.038714831122668915,0.7503748125937032,0.14136125654450263,0.5648148148148148,0.1211340206185567,0.1622340425531915,1.026928812459882,1.0551345002494197,1.0,0.027777777777777776,8.925925925925926,0.6944444444444444,0.0,0,1340.0,964.0,10.0,286.0,974.0,0.9897330595482546,0.21343283582089553,0,0.0,0,592.0,300.0,6.0,221.0,0,368.0,328.0,3.0,37.0,0,192.0,176.0,0,16.0,0,132.0,120.0,0,12.0,0,8.0,8.0,0,0.0,0,295014.54178444424,0.0046099422481814456
1881,1289,1351,374,3.446524064171123,31,0.7154255319148937,7,0.13577023498694518,0.7307692307692307,859,496.8945285215367,0.7228997289972899,0.6775320139697323,0.9728522336769759,80.0,1360.0,0.054200542005420016,0.0,8780.0,52680.0,0.5433168316831682,3607.2000000000344,35711.22635861449,24719.172050429534,2535.8374578122534,89423.4919918297,0.24354243542435425,0.42558425584255843,0.2017220172201722,0.0984009840098401,0.03075030750307503,4911.0,1416.288461935567,0.029135362007633,0.7611593304401736,0.13613861386138615,0.6181818181818182,0.10144927536231885,0.17258883248730963,1.0181878720466455,1.047672837344034,0.9545454545454546,0.047619047619047616,8.854545454545455,0.6636363636363637,0.0,0,1476.0,974.0,12.046456169899374,409.0,986.0464561698993,0.9877830744236014,0.27710027100271,0,0.0,0,792.0,372.0,9.046456169899374,362.0,0,344.0,308.0,1.0,35.0,0,252.0,238.0,2.0,12.0,0,32.0,32.0,0,0.0,0,16.0,16.0,0,0.0,0,309007.6115939632,0.004401186084008323
1882,1291,1357,399,3.235588972431078,28,0.7186700767263428,11,0.13903743315508021,0.6923076923076923,904,398.2765486725664,0.7771317829457365,0.6792035398230089,0.9745928338762215,80.0,1360.0,0.05167958656330751,0.0,7712.0,46272.0,0.5565819861431871,3072.000000000014,37630.83472136856,26010.421589346322,2837.9430726196606,91609.24778996035,0.2409778812572759,0.4307334109429569,0.20023282887077998,0.0989522700814901,0.02910360884749709,4418.0,1237.4153631354618,0.02348329905160726,0.7723776223776224,0.1497076023391813,0.5625,0.1275626423690205,0.17307692307692307,1.0087751577421427,1.0146806088348685,0.9453125,0.024793388429752067,8.5859375,0.6015625,0.0,0,1548.0,1099.0,23.39462698915712,345.0,1122.3946269891571,0.979156504827617,0.22286821705426357,0,0.0,0,788.0,444.0,13.394626989157121,281.0,0,376.0,315.0,9.0,52.0,0,272.0,260.0,0,12.0,0,40.0,40.0,0,0.0,0,16.0,16.0,0,0.0,0,325520.4429886645,0.004177925009912078
1883,1295,1367,426,3.039906103286385,26,0.6973365617433414,12,0.16756756756756758,0.7419354838709677,938,429.4558635394456,0.7652068126520681,0.6791044776119403,0.9797488226059654,80.0,1360.0,0.048661800486618056,0.0,6784.0,40704.0,0.5564304461942258,2766.0000000000055,38467.70064518864,27122.504699960547,3767.9602206112004,95818.21237874057,0.23756906077348067,0.4287292817679558,0.20552486187845304,0.09944751381215469,0.028729281767955802,3704.0,1133.7896277159402,0.020888375069969548,0.759016393442623,0.15350389321468297,0.5942028985507246,0.12173913043478261,0.1867881548974943,0.9935832852397586,1.0045965042004545,0.927536231884058,0.03125,8.398550724637682,0.5797101449275363,0.014492753623188406,0,1644.0,1159.0,19.0,386.0,1178.0,0.9838709677419355,0.23479318734793186,0,0.0,0,880.0,468.0,10.0,338.0,0,372.0,344.0,6.0,22.0,0,204.0,176.0,2.0,26.0,0,88.0,88.0,0,0.0,0,8.0,8.0,0,0.0,0,338042.9922272048,0.004023156909834473
1884,1304,1379,449,2.9042316258351892,20,0.6879271070615034,6,0.15846994535519127,0.7241379310344828,962,545.6661122661123,0.7236263736263736,0.6798336798336798,0.9845565749235474,80.0,1360.0,0.04395604395604391,0.0,5460.0,32760.0,0.5382492113564669,2699.4229138972014,39350.58509599583,27952.937138939964,5982.315027190137,108145.19876913071,0.2341101694915254,0.4247881355932203,0.21398305084745764,0.09745762711864407,0.029661016949152543,3413.0,1122.9338976794038,0.01942560901553437,0.7274083546462063,0.16046758767268862,0.543046357615894,0.1440501043841336,0.1774891774891775,0.9780179232339301,0.996623520812508,0.8675496688741722,0.030534351145038167,8.072847682119205,0.5298013245033113,0.019867549668874173,0,1820.0,1219.0,18.0,503.0,1237.0,0.9854486661277284,0.2763736263736264,4.0,0.003281378178835111,46.57783735814861,744.0,340.0,11.0,409.0,0,480.0,411.0,7.0,62.0,0,392.0,360.0,0,32.0,0,68.0,68.0,0,0.0,4.0,0.0,0,0,0.0,0,346971.5390411312,0.003919629845601777
1885,1309,1394,471,2.7791932059447984,27,0.6840958605664488,11,0.1978021978021978,0.8611111111111112,982,636.5747454175153,0.6893153526970954,0.6924643584521385,0.9861764705882353,80.0,1360.0,0.04149377593360992,0.0,4516.0,27096.0,0.509936766034327,2650.67760128234,40860.01302283731,29169.09994410786,8074.1343720955065,115785.06898666066,0.23139653414882771,0.42099898063200814,0.2161060142711519,0.1019367991845056,0.029561671763506627,3200.0,1126.0387617803908,0.019145843209734247,0.7540056550424128,0.1513903192584964,0.5986394557823129,0.1191919191919192,0.18487394957983194,0.9589766892593191,0.9848686390098587,0.8979591836734694,0.022727272727272728,8.299319727891156,0.5102040816326531,0.027210884353741496,0,1928.0,1220.0,29.0,599.0,1249.0,0.9767814251401121,0.31068464730290457,4.0,0.003278688524590164,24.339365385148714,972.0,408.0,21.0,491.0,0,584.0,484.0,8.0,92.0,0,292.0,264.0,0,16.0,4.0,32.0,32.0,0,0.0,0,8.0,8.0,0,0.0,0,361785.34744624596,0.003759135104834694
