year,currentPop,popFromStart,numHouseholds,averageHouseholdSize,marriageTally,marriagePropNow,divorceTally,shareSingleParents,shareFemaleSingleParent,taxPayers,taxBurden,familyCareRatio,employmentRate,shareWorkingHours,publicSocialCare,costPublicSocialCare,sharePublicSocialCare,costTaxFreeSocialCare,publicChildCare,costPublicChildCare,sharePublicChildCare,costTaxFreeChildCare,totalTaxRevenue,totalPensionRevenue,pensionExpenditure,totalHospitalizationCost,classShare_1,classShare_2,classShare_3,classShare_4,classShare_5,totalInformalChildCare,formalChildCare,childcareIncomeShare,shareInformalChildCare,shareCareGivers,ratioFemaleMaleCarers,shareMaleCarers,shareFemaleCarers,ratioWage,ratioIncome,shareFamilyCarer,share_over20Hours_FamilyCarers,averageHoursOfCare,share_40to64_carers,share_over65_carers,share_10PlusHours_over70,totalSocialCareNeed,totalInformalSocialCare,totalFormalSocialCare,totalUnmetSocialCareNeed,totalSocialCare,share_InformalSocialCare,share_UnmetSocialCareNeed,totalOWSC,shareOWSC,totalCostOWSC,q1_socialCareNeed,q1_informalSocialCare,q1_formalSocialCare,q1_unmetSocialCareNeed,q1_outOfWorkSocialCare,q2_socialCareNeed,q2_informalSocialCare,q2_formalSocialCare,q2_unmetSocialCareNeed,q2_outOfWorkSocialCare,q3_socialCareNeed,q3_informalSocialCare,q3_formalSocialCare,q3_unmetSocialCareNeed,q3_outOfWorkSocialCare,q4_socialCareNeed,q4_informalSocialCare,q4_formalSocialCare,q4_unmetSocialCareNeed,q4_outOfWorkSocialCare,q5_socialCareNeed,q5_informalSocialCare,q5_formalSocialCare,q5_unmetSocialCareNeed,q5_outOfWorkSocialCare,grossDomesticProduct,publicCareToGDP
1860,656,656,322,2.0372670807453415,7,0.9266666666666666,29,0.05454545454545454,1.0,600,20.872,0.6666666666666666,0.905,1.0,0,0.0,0.0,0.0,0,0.0,0,0,37164.57990327829,26432.939869369628,2519.8715266071567,2015.873679831797,0.23666666666666666,0.33666666666666667,0.24,0.14666666666666667,0.04,0,0,0.0,0,0.0016666666666666668,1.0,0.0,0.0033333333333333335,0.8343413696040309,0.8303156621136882,1.0,1.0,24.0,0.0,0.0,0,36.0,24.0,0,12.0,24.0,1.0,0.3333333333333333,0,0.0,0,0.0,0,0,12.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,315584.6724333636,0.0
1861,715,717,325,2.2,13,0.9133333333333333,16,0.06763285024154589,0.8571428571428571,599,34.84474123539232,0.6153846153846154,0.8196994991652755,1.0,0,0.0,0.0,0.0,0,0.0,0,0,35070.79683704203,24391.692642105536,2309.195838805392,3215.873679831797,0.23666666666666666,0.33666666666666667,0.24,0.14666666666666667,0.04,4400.0,0,0.0,1.0,0.00333889816360601,0.5,0.0033444816053511705,0.0033333333333333335,0.7789837197444341,0.6640543708279603,1.0,0.5,16.0,0.0,0.0,0,52.0,32.0,0,20.0,32.0,1.0,0.38461538461538464,0,0.0,0,44.0,24.0,0,20.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,8.0,8.0,0,0.0,0,0.0,0,0,0.0,0,290382.07335968676,0.0
1862,763,767,333,2.2912912912912913,10,0.88,18,0.06976744186046512,0.8888888888888888,597,62.93065326633165,0.5263157894736842,0.830820770519263,1.0,0,0.0,0.0,0.0,0,0.0,0.0,2954.0300040979137,35200.01804082825,24784.04750257376,2333.1614076312767,4729.041559182391,0.2353923205342237,0.337228714524207,0.24040066777963273,0.14691151919866444,0.04006677796327212,6355.0,1262.9427939064776,0.02946828677806588,0.7991700201207244,0.008375209380234505,0.4,0.010101010101010102,0.006666666666666667,0.798341743948614,0.6671429971122512,1.0,0.0,8.0,0.0,0.0,0,76.0,40.0,0,36.0,40.0,1.0,0.47368421052631576,0,0.0,0,44.0,8.0,0,36.0,0,8.0,8.0,0,0.0,0,8.0,8.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,293300.2063065299,0.0
1863,820,825,335,2.4477611940298507,14,0.87,17,0.1125,0.8888888888888888,596,168.096644295302,0.3684210526315789,0.8187919463087249,0.9967213114754099,0,0.0,0.0,0.0,36.0,216.0,0.0055487053020961685,5558.490375766712,35619.66468428679,24411.378251397055,2307.38477082353,11343.685014774006,0.23450586264656617,0.33668341708542715,0.24120603015075376,0.1474036850921273,0.04020100502512563,7277.0,2450.9454163745354,0.056320425294472246,0.696230386528894,0.01174496644295302,0.42857142857142855,0.013513513513513514,0.01,0.7528322342868704,0.6510166408309456,1.0,0.0,8.0,0.0,0.0,0,152.0,56.0,0,96.0,56.0,1.0,0.631578947368421,0,0.0,0,112.0,16.0,0,96.0,0,8.0,8.0,0,0.0,0,32.0,32.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,290637.2628065033,0.0
1864,860,868,346,2.485549132947977,15,0.8322147651006712,26,0.16045845272206305,0.8928571428571429,594,203.80067340067342,0.275,0.82996632996633,0.9811359026369169,0,0.0,0.0,0.0,1208.0,7248.0,0.13006029285099052,6142.187649088782,35877.28516803703,24160.22022556468,2296.986562851828,12328.626113508302,0.2332214765100671,0.337248322147651,0.24161073825503357,0.1476510067114094,0.040268456375838924,9180.0,2569.492862805554,0.0590160692419195,0.7262658227848101,0.008417508417508417,0.6,0.006756756756756757,0.010067114093959731,0.7763124398506017,0.645765464670799,1.0,0.0,8.0,0.0,0.0,0,160.0,40.0,4.0,116.0,44.0,0.9090909090909091,0.725,0,0.0,0,92.0,8.0,4.0,116.0,0,0.0,0,0,0.0,0,32.0,32.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,289607.65623756126,0.0
1865,899,909,342,2.628654970760234,21,0.8422818791946308,17,0.15873015873015872,0.8666666666666667,593,181.26610455311973,0.5048076923076923,0.8465430016863407,0.9649402390438248,0,0.0,0.0,0.0,2440.0,14640.0,0.19551282051282048,7206.524524305235,35841.89048749476,24115.717967789118,2304.192726047344,14629.187218270206,0.234006734006734,0.3367003367003367,0.24242424242424243,0.14646464646464646,0.04040404040404041,9450.0,3048.215710009538,0.07054254941705405,0.7052238805970149,0.016863406408094434,0.6,0.013559322033898305,0.020134228187919462,0.7821041366573656,0.6692752018550396,1.0,0.1,10.4,0.3,0.0,0,208.0,104.0,1.0,103.0,105.0,0.9904761904761905,0.4951923076923077,0,0.0,0,92.0,16.0,0,83.0,0,84.0,64.0,0,20.0,0,24.0,24.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,290160.0938955061,0.0
1866,943,954,342,2.757309941520468,16,0.8389261744966443,16,0.19548872180451127,0.8205128205128205,592,204.4891891891892,0.6463414634146342,0.8429054054054054,0.9599198396793587,80.0,1360.0,0.24390243902439024,0.0,4124.0,24744.0,0.2780474649406688,7264.800000000152,35275.17438727047,23831.056295284274,2281.437699381925,20548.843951218187,0.2327150084317032,0.3372681281618887,0.24283305227655985,0.1467116357504216,0.04047217537942664,9964.0,3012.3308018558578,0.06726055412872423,0.7123248498713183,0.02195945945945946,0.6153846153846154,0.017006802721088437,0.026845637583892617,0.7583078556921327,0.6736961174327468,0.9230769230769231,0.08333333333333333,10.153846153846153,0.23076923076923078,0.0,0,328.0,132.0,0,116.0,132.0,1.0,0.35365853658536583,0,0.0,0,100.0,28.0,0,88.0,0,164.0,56.0,0,28.0,0,24.0,24.0,0,0.0,0,0.0,0,0,0.0,0,16.0,16.0,0,0.0,0,286788.05034775153,0.004742178059200515
1867,981,994,336,2.919642857142857,21,0.8585858585858586,15,0.1687344913151365,0.8235294117647058,591,240.15160744500847,0.6382978723404256,0.8392554991539763,0.9665322580645161,80.0,1360.0,0.21276595744680848,0.0,5916.0,35496.0,0.3466947960618847,8467.127581971565,34873.701035820355,23615.685100796858,2274.7748393258885,24110.70822307808,0.23310810810810811,0.33783783783783783,0.24324324324324326,0.14527027027027026,0.04054054054054054,10457.0,3225.2318228937324,0.07574893633844673,0.7090452942771901,0.028764805414551606,0.5294117647058824,0.027210884353741496,0.030303030303030304,0.7832259100672678,0.6758747275777709,0.9411764705882353,0.125,9.411764705882353,0.23529411764705882,0.0,0,376.0,160.0,0,136.0,160.0,1.0,0.3617021276595745,0,0.0,0,252.0,64.0,0,116.0,0,68.0,48.0,0,20.0,0,32.0,32.0,0,0.0,0,0.0,0,0,0.0,0,16.0,16.0,0,0.0,0,285298.9421337866,0.004766929697770308
1868,1018,1032,336,3.0297619047619047,13,0.8552188552188552,14,0.15865384615384615,0.8181818181818182,590,283.0101694915254,0.6610169491525424,0.8440677966101695,0.9582329317269076,160.0,2720.0,0.3389830508474576,0.0,7356.0,44136.0,0.3756127450980392,9123.838242670423,35243.25325615064,23725.24512061107,2284.9069573498673,29536.715894822613,0.23181049069373943,0.338409475465313,0.2436548223350254,0.1455160744500846,0.04060913705583756,10936.0,3418.5693082673374,0.0759878569751656,0.7088410681877106,0.0288135593220339,0.5294117647058824,0.027303754266211604,0.030303030303030304,0.7882693959683584,0.708131847631661,0.8823529411764706,0.06666666666666667,8.941176470588236,0.29411764705882354,0.0,0,472.0,152.0,0,160.0,152.0,1.0,0.3389830508474576,4.0,0.02631578947368421,45.591753991341896,204.0,40.0,0,124.0,0,60.0,48.0,0,12.0,0,56.0,40.0,0,16.0,0,0.0,0,0,0.0,4.0,16.0,16.0,0,8.0,0,286701.51147993974,0.009487218905681688
1869,1052,1069,338,3.1124260355029585,10,0.8412162162162162,13,0.17798594847775176,0.8157894736842105,587,263.12231686541736,0.7109375,0.838160136286201,0.9439024390243902,160.0,2720.0,0.3125,0.0,8848.0,53088.0,0.40542521994134895,8743.294687011006,34675.531971887314,23195.00795046155,2239.70766806093,31147.843758094343,0.23220338983050848,0.33728813559322035,0.2440677966101695,0.14576271186440679,0.04067796610169491,11823.0,3342.702047506087,0.07553539363884308,0.7381993006993007,0.044293015332197615,0.5,0.044673539518900345,0.04391891891891892,0.7831785381128352,0.7045375660558257,0.9615384615384616,0.04,7.6923076923076925,0.5,0.0,0,512.0,200.0,4.0,148.0,204.0,0.9803921568627451,0.2890625,0,0.0,0,308.0,51.0,0,97.0,0,116.0,80.0,0,36.0,0,56.0,40.0,1.0,15.0,0,16.0,16.0,0,0.0,0,16.0,13.0,3.0,0.0,0,280956.18977820856,0.009681224685411676
